#  218021700
Pole  0.857244551  1.00000000  P
Cvcr  0.792202830  1.00000000  P
Kool  0.825504780  1.00000000  P
Pies  0.699353814  1.00000000  P
Tank  0.538257778  1.00000000  P
#  125051600
Burn  0.435870349  1.00000000  P
Flip  0.564226270  1.00000000  P
Lccb  0.794134796  1.00000000  P
Pigh  0.327662140  1.00000000  P
Vine  0.626146019  1.00000000  P
Crak  0.790537417  1.00000000  P
Karl  1.05274832  1.00000000  P
Pole  0.855457902  1.00000000  P
Cvcr  0.780669749  1.00000000  P
Kool  0.822035372  1.00000000  P
Pies  0.698088229  1.00000000  P
Tank  0.533299685  1.00000000  P
#  125051700
Burn  0.441502959  1.00000000  P
Flip  0.573720694  1.00000000  P
Lccb  0.801074624  1.00000000  P
Pigh  0.335219800  1.00000000  P
Vine  0.630626082  1.00000000  P
Crak  0.795250297  1.00000000  P
Karl  1.05801260  1.00000000  P
Leep  1.06208169  1.00000000  P
Pole  0.858296812  1.00000000  P
Cvcr  0.804005146  1.00000000  P
Kool  0.828302801  1.00000000  P
Pies  0.704260468  1.00000000  P
Tank  0.543306589  1.00000000  P
#  125051800
Burn  0.439403743  1.00000000  P
Flip  0.573141813  1.00000000  P
Lccb  0.800521016  1.00000000  P
Pigh  0.333848655  1.00000000  P
Vine  0.631185055  1.00000000  P
Crak  0.795520961  1.00000000  P
Karl  1.05662632  1.00000000  P
Leep  1.06136310  1.00000000  P
Pole  0.856400311  1.00000000  P
Cvcr  0.786254227  1.00000000  P
Kool  0.825753391  1.00000000  P
Pies  0.701775968  1.00000000  P
Tank  0.541050911  1.00000000  P
#  125051900
Burn  0.443019390  1.00000000  P
Flip  0.574501336  1.00000000  P
Lccb  0.802641809  1.00000000  P
Pigh  0.336145878  1.00000000  P
Vine  0.630250096  1.00000000  P
Crak  0.795499504  1.00000000  P
Karl  1.05962980  1.00000000  P
Leep  1.06318545  1.00000000  P
Pole  0.859796703  1.00000000  P
Cvcr  0.797701240  1.00000000  P
Kool  0.830683112  1.00000000  P
Pies  0.705100060  1.00000000  P
Tank  0.545493364  1.00000000  P
#  125052000
Burn  0.441714972  1.00000000  P
Flip  0.576244295  1.00000000  P
Lccb  0.802150607  1.00000000  P
Pigh  0.336949468  1.00000000  P
Vine  0.632825792  1.00000000  P
Crak  0.796547353  1.00000000  P
Karl  1.05777419  1.00000000  P
Leep  1.05928338  1.00000000  P
Pole  0.857405543  1.00000000  P
Cvcr  0.787409186  1.00000000  P
Kool  0.827488363  1.00000000  P
Pies  0.728469491  1.00000000  P
Tank  0.544099629  1.00000000  P
#  125052100
Burn  0.443154484  1.00000000  P
Flip  0.583547115  1.00000000  P
Lccb  0.806559324  1.00000000  P
Pigh  0.341714591  1.00000000  P
Vine  0.638116539  1.00000000  P
Crak  0.800472975  1.00000000  P
Karl  1.05894065  1.00000000  P
Leep  1.06170857  1.00000000  P
Pole  0.856226802  1.00000000  P
Cvcr  0.788388371  1.00000000  P
Kool  0.826892734  1.00000000  P
Pies  0.728288293  1.00000000  P
Tank  0.548123360  1.00000000  P
#  125052200
Burn  0.449095190  1.00000000  P
Flip  0.585096002  1.00000000  P
Lccb  0.805932641  1.00000000  P
Pigh  0.345816702  1.00000000  P
Vine  0.636790395  1.00000000  P
