#  8000035
SCYZP  17.2441406  6.49999976E-02  P
SCYZP  28.8385201  6.49999976E-02  S
SCZJG  10.4709692  0.250000000  P
SCZJG  17.6688938  0.250000000  S
#  8001954
SCDFU  22.7451191  6.49999976E-02  P
SCDFU  38.7331886  6.49999976E-02  S
SCGZA  32.7096329  6.49999976E-02  P
SCGZA  56.5407410  6.49999976E-02  S
SCHSH  17.3749561  0.500000000  P
SCHSH  29.3523960  6.49999976E-02  S
SCL105  59.2348785  6.49999976E-02  S
SCL106  30.7613754  6.49999976E-02  P
SCL106  52.3266029  0.250000000  S
SCL108  39.1949806  0.250000000  S
SCL108  22.7627544  6.49999976E-02  P
SCMEK  9.29296875  0.500000000  S
SCMEK  5.54021072  0.250000000  P
SCMXI  29.9914207  0.500000000  P
SCMXI  50.9610329  6.49999976E-02  S
SCWCH  46.1617393  6.49999976E-02  S
SCWCH  27.1362915  0.125000000  P
SCXJI  19.4319324  0.250000000  P
SCXJI  32.8928452  0.250000000  S
#  8001996
SCAXI  8.17507935  6.49999976E-02  P
SCAXI  13.9290562  6.49999976E-02  S
SCCD2  23.3357849  0.250000000  S
SCCD2  13.6924429  0.250000000  P
SCHSH  18.3838539  0.250000000  P
SCHSH  31.4730759  1.00000000  S
SCJJS  14.6810055  6.49999976E-02  P
SCJJS  24.7735977  0.250000000  S
SCL108  21.6590042  6.49999976E-02  P
SCL108  36.5880814  0.250000000  S
SCMEK  27.7061996  6.49999976E-02  P
SCMEK  47.1735420  0.500000000  S
SCMXI  5.29040432  1.00000000  P
SCMXI  8.57869339  6.49999976E-02  S
SCPWU  17.4467659  6.49999976E-02  P
SCPWU  29.9674168  0.500000000  S
SCWCH  14.2132425  0.500000000  S
SCWCH  8.33650494  0.250000000  P
SCYZP  26.1975689  0.125000000  S
SCYZP  15.5019264  6.49999976E-02  P
SCZJG  11.9192657  0.500000000  P
SCZJG  20.0364552  6.49999976E-02  S
#  8002003
SCAXI  9.24905300  0.500000000  P
SCAXI  15.9739017  6.49999976E-02  S
SCCD2  12.4859791  6.49999976E-02  P
SCCD2  21.6069317  0.125000000  S
SCJJS  14.2620907  6.49999976E-02  P
SCJJS  24.6495476  0.125000000  S
SCL105  23.1712646  0.250000000  P
SCL105  39.5559349  1.00000000  S
SCL106  34.1734848  0.250000000  S
SCL106  19.8497982  6.49999976E-02  P
SCL107  30.4677982  6.49999976E-02  P
SCL107  52.3692970  0.500000000  S
SCL108  20.1744232  1.00000000  P
SCL108  34.5264893  0.500000000  S
SCMXI  5.92961454  6.49999976E-02  P
SCMXI  10.2258816  0.500000000  S
SCPWU  31.5944595  6.49999976E-02  S
SCPWU  18.6526241  1.00000000  P
SCWCH  7.63002729  6.49999976E-02  P
SCWCH  12.9865389  6.49999976E-02  S
SCYZP  24.2136230  6.49999976E-02  S
SCYZP  13.9590511  6.49999976E-02  P
SCZJG  13.0520496  1.00000000  P
SCZJG  21.9514351  6.49999976E-02  S
#  8002013
SCEMS  8.53831196  0.125000000  P
SCEMS  14.1605864  6.49999976E-02  S
SCGZA  16.3907814  1.00000000  P
SCGZA  28.0944328  6.49999976E-02  S
SCJYA  16.1284790  6.49999976E-02  P
SCJYA  27.2639122  1.00000000  S
SCL107  9.75154972  6.49999976E-02  P
SCL107  16.3812428  0.500000000  S
SCMDS  15.6076107  0.500000000  S
SCMDS  9.27280331  0.125000000  P
#  8002031
SCAXI  31.1082153  0.250000000  S
SCAXI  18.3944721  6.49999976E-02  P
SCHMS  22.2618275  1.00000000  P
SCHMS  37.7211456  6.49999976E-02  S
SCJJS  15.4467154  6.49999976E-02  S
SCJJS  8.99840546  6.49999976E-02  P
SCJYA  37.8510323  6.49999976E-02  S
SCJYA  22.2132492  0.250000000  P
SCL103  17.0696106  6.49999976E-02  P
SCL103  29.4874802  0.125000000  S
SCL104  27.9033661  1.00000000  S
SCL104  16.2367306  6.49999976E-02  P
SCL105  24.8502884  6.49999976E-02  P
SCL105  42.1374092  6.49999976E-02  S
SCL106  24.9448986  6.49999976E-02  P
SCL106  42.9092407  0.500000000  S
SCMXI  23.4793129  6.49999976E-02  P
SCMXI  40.0513344  0.250000000  S
SCWCH  40.6906013  6.49999976E-02  S
SCWCH  24.0297108  6.49999976E-02  P
SCYGD  27.3789215  1.00000000  S
SCYGD  15.9055147  6.49999976E-02  P
SCYZP  20.5486336  6.49999976E-02  P
SCYZP  34.6214905  6.49999976E-02  S
SCZJG  19.8844337  6.49999976E-02  P
SCZJG  33.3844147  6.49999976E-02  S
CBCD2  17.9956493  6.49999976E-02  P
#  8002113
SCAXI  36.9248657  6.49999976E-02  S
SCAXI  21.3299561  6.49999976E-02  P
SCCD2  31.6789513  6.49999976E-02  S
SCCD2  18.4897118  6.49999976E-02  P
SCEMS  44.9215965  0.125000000  S
SCEMS  26.4273357  0.125000000  P
SCHMS  18.6858139  0.500000000  P
SCHMS  31.8656235  1.00000000  S
SCJJS  11.6015720  1.00000000  P
SCJJS  19.6797409  0.125000000  S
SCJYA  19.3534222  6.49999976E-02  P
SCJYA  32.6832695  6.49999976E-02  S
SCL102  20.4017162  0.500000000  P
SCL102  34.9370613  1.00000000  S
SCL103  33.5228844  6.49999976E-02  S
SCL103  19.4274254  0.500000000  P
SCL104  19.4804764  1.00000000  P
SCL104  33.4422951  0.250000000  S
SCL106  24.3404675  1.00000000  P
SCL106  41.6957588  0.500000000  S
SCL108  52.6077271  1.00000000  S
SCL108  31.0188847  6.49999976E-02  P
SCMDS  27.6366444  0.250000000  P
SCMDS  47.5831299  6.49999976E-02  S
SCMXI  25.4313393  0.500000000  P
SCMXI  43.4986954  0.500000000  S
SCPWU  55.8461685  6.49999976E-02  S
SCPWU  32.3422813  6.49999976E-02  P
SCWCH  43.3635521  1.00000000  S
SCWCH  25.3301601  1.00000000  P
SCYGD  23.5123348  1.00000000  S
SCYZP  20.6093502  6.49999976E-02  P
SCYZP  34.6258583  6.49999976E-02  S
SCZJG  22.8951015  1.00000000  P
SCZJG  39.2941322  6.49999976E-02  S
#  8002129
SCHMS  17.3372154  1.00000000  P
SCHMS  29.5229912  1.00000000  S
SCJYA  16.2978687  0.250000000  P
SCJYA  27.7138519  1.00000000  S
SCWMP  5.66285133  0.500000000  S
SCWMP  3.47020173  6.49999976E-02  P
#  8002143
SCCD2  11.3731985  0.250000000  P
SCCD2  19.1763306  0.250000000  S
SCJJS  12.0056915  0.125000000  S
SCJJS  6.90170622  0.125000000  P
SCL103  5.18258142  0.250000000  P
SCL103  8.80110741  0.500000000  S
SCL104  7.63717508  0.125000000  P
SCL104  12.7966824  0.250000000  S
SCL105  39.0746002  0.250000000  S
SCL105  22.5471249  6.49999976E-02  P
SCMXI  11.4078951  6.49999976E-02  P
SCMXI  19.6500835  1.00000000  S
